RIC,YearMonth,TotalAdjNbSharesHeld,ETFHoldings,Date,Volatility,Date.1,AmihudRatio,Date.2,Bid,Ask,PctBidAskSpread,RetPast12to1M,Date.3,GrossProfit,TotalAssetsReported,GrossProfitability,Date.4,Close,CompanyMarketCap,PriceToBVPerShare
ABM.N,2018-02-01,11447222.0,0.1983920623916811,2018-02-28,0.01998323945278265,2018-02-28,3.038848122316439e-09,2018-02-28,35.13,35.15,0.000569151963574161,-0.06766364304976705,2018-02-28,572400000.0,3812600000.0,0.1501337669831611,2018-02-28,35.16,2305108516.08,1.67410799
AKS.N,2016-11-01,35141394.0,0.19831486455981945,2016-11-30,0.04587996860957755,2016-11-30,1.0822272752002152e-09,2016-11-30,9.12,9.13,0.0010958904109590751,1.1848739495798322,2016-11-30,635300000.0,4084400000.0,0.15554304181764764,2016-11-30,9.13,2857869130.6,-3.364367017
CMO.N,2018-11-01,18981310.0,0.1983044986313964,2018-11-30,0.016782876638553386,2018-11-30,4.668671412527404e-09,2018-11-30,7.72,7.73,0.00129449838187711,-0.2436604189636163,2018-11-30,87032000.0,13733449000.0,0.006337228179170433,2018-11-30,7.73,702872009.95,0.62791904
ARI.N,2017-05-01,14350834.0,0.1982943531399226,2017-05-31,0.011553332206812893,2017-05-31,8.699619180527271e-10,2017-05-31,18.45,18.46,0.0005418585749120327,0.19000616903146195,2017-05-31,200617000.0,3482977000.0,0.05759928934357018,2017-05-31,18.46,1913155984.74,0.8768012890000001
RRD.N,2017-11-01,13879051.0,0.19827215714285715,2017-11-30,0.030823779250223893,2017-11-30,1.3060340591925106e-08,2017-11-30,9.39,9.4,0.0010643959552953473,-0.4709603220241519,2017-11-30,1348700000.0,4268800000.0,0.3159435907046477,2017-11-30,9.39,658589500.0,-3.715658564
SRCI.A,2018-12-01,40870847.0,0.1982409692002392,2018-12-31,0.04909601770842215,2018-12-31,1.5074658898769592e-08,2018-12-31,4.69,4.7,0.0021299254526091133,-0.3235638921453693,2018-12-31,306754000.0,2079564000.0,0.1475088047302223,2018-12-31,4.7,1140223896.3,0.7596549171415059
MUX.N,2017-05-01,59227443.0,0.1982362570789766,2017-05-31,0.025766755189100075,2017-05-31,8.205121633085243e-09,2017-05-31,2.54,2.55,0.003929273084479289,0.3632286995515696,2017-05-31,32255000.0,498318000.0,0.06472774413125755,2017-05-31,2.55,795271358.55,1.7253785780000002
OMI.N,2018-05-01,11892032.0,0.1981972300461659,2018-05-31,0.023859019131819845,2018-05-31,4.815123455246423e-09,2018-05-31,16.3,16.31,0.0006133088009811719,-0.490276035131744,2018-05-31,1171866000.0,3376293000.0,0.3470865828291561,2018-05-31,16.3,1007208149.3,0.988828934
IRT.N,2018-02-01,14503143.0,0.19775695401388246,2018-02-28,0.021238632603473147,2018-02-28,1.087448342826716e-08,2018-02-28,8.53,8.54,0.0011716461628587915,0.0,2018-02-28,90494000.0,1450624000.0,0.06238280905320745,2018-02-28,8.52,723880278.48,1.15641218715069
WSR.N,2018-12-01,7005801.0,0.1977475725414926,2018-12-31,0.02758378618683534,2018-12-31,1.5103112756825542e-08,2018-12-31,12.25,12.26,0.0008159934720522062,-0.022900763358778636,2018-12-31,83849000.0,1070168000.0,0.0783512495234393,2018-12-31,12.26,487678635.54,1.45704974585491
CRZO.OQ,2018-09-01,14518311.0,0.1977405783086583,2018-09-30,0.02090147154416345,2018-09-30,1.2218570611573767e-09,2018-09-24,24.54,24.55,0.00040741495212880677,0.4138937536485698,2018-09-24,566258000.0,2778304000.0,0.20381426942480016,2018-09-24,24.55,2308685198.4,3.45239487
ARR.N,2011-06-01,144623.0,0.19762099969937968,2011-06-30,0.010815398625144796,2011-06-30,2.1123158451583794e-09,2011-06-30,58.72,58.8,0.0013614703880190314,0.20125786163522005,2011-06-30,8068950.0,1209223950.0,0.006672833431722883,2011-06-30,58.8,509951827.349999,1.074588325
CLDT.N,2018-07-01,7865160.0,0.19732387602943768,2018-07-31,0.009464943597772408,2018-07-31,5.220674112787084e-09,2018-07-31,21.49,21.5,0.0004652244708072373,0.02611218568665373,2018-07-31,228557000.0,1392216000.0,0.16416777281686176,2018-07-31,21.54,988186530.48,1.232367823
HLX.N,2018-08-01,28667780.0,0.19730740906431746,2018-08-31,0.01964988195792211,2018-08-31,6.643443759082167e-09,2018-08-31,9.35,9.36,0.0010689470871191647,0.5964912280701755,2018-08-31,62166000.0,2362837000.0,0.026309897805053842,2018-08-31,9.36,1386341405.28,0.865131497
UVV.N,2012-09-01,4579243.0,0.19714323230583772,2012-09-30,0.009138524848634729,2012-09-30,2.5318900594095158e-09,2012-09-24,51.46,51.49,0.0005828071879553403,0.322643614054657,2012-09-24,471992000.0,2266919000.0,0.2082085861912137,2012-09-24,51.46,1189885524.48,1.006465073
NKTR.OQ,2015-08-01,25009131.0,0.197119410749332,2015-08-31,0.03599972480512394,2015-08-31,5.406915748167161e-09,2015-08-31,11.04,11.05,0.0009053870529652842,-0.11570827489481067,2015-08-31,172174000.0,441621000.0,0.3898682354326448,2015-08-31,11.05,1462699550.0,41.61498191
RRD.N,2018-02-01,13829140.0,0.1969962962962963,2018-02-28,0.040601453515865804,2018-02-28,1.657768045618013e-08,2018-02-28,7.53,7.54,0.0013271400132713715,-0.5128205128205128,2018-02-28,1316200000.0,3904500000.0,0.3370982200025611,2018-02-28,7.54,528432719.1,-2.983606557
MRCY.OQ,2018-08-01,9201598.0,0.19695622765898246,2018-08-31,0.03674037252607742,2018-08-31,1.6598915379814245e-09,2018-08-31,54.48,54.5,0.000367039823820942,-0.13512953367875655,2018-08-31,225858000.0,1064480000.0,0.2121768375169097,2018-08-31,54.51,2638962376.95,3.313732538
MYGN.OQ,2018-10-01,13663947.0,0.19688684438040344,2018-10-31,0.026456820319062352,2018-10-31,1.674123320368484e-09,2018-10-31,44.98,45.0,0.00044454323182936494,0.3418903150525087,2018-10-31,595400000.0,1175300000.0,0.5065940610907853,2018-10-31,45.03,3364446665.13,3.290671773
REGI.OQ,2018-12-01,7623650.0,0.19683576626693536,2018-12-31,0.02511364165801574,2018-12-31,3.640867687895023e-09,2018-12-31,25.7,25.71,0.00038902937171762553,1.2838983050847457,2018-12-31,84354000.0,1005596000.0,0.08388458187980062,2018-12-31,25.7,958602392.8,1.22568523005535
WEN.OQ,2008-10-01,18168034.0,0.19671102978594396,2008-10-31,0.07584194595684927,2008-10-31,1.3050474725413252e-08,2008-10-31,3.62,3.64,0.005509641873278242,-0.5254441688754671,2008-10-31,280784000.0,1454567000.0,0.1930361406521666,2008-10-31,3.62,1700566466.04,0.96313674
ONVO.OQ,2018-08-01,21095107.0,0.1967020336900993,2018-08-31,0.047929795591337865,2018-08-31,1.7339451989153786e-07,2018-08-31,1.28,1.29,0.007782101167315181,-0.4278846153846154,2018-08-31,3573000.0,49827000.0,0.0717081100608104,2018-08-31,1.29,146349660.21,3.5346917060000003
AMAG.OQ,2018-02-01,6858809.0,0.1964880682957573,2018-02-28,0.07396835572132679,2018-02-28,6.935236859342392e-09,2018-02-28,21.05,21.1,0.0023724792408066765,-0.36080178173719374,2018-02-28,334420000.0,1900356000.0,0.17597755367941587,2018-02-28,21.05,717572039.65,0.930293496
WPG.N,2018-08-01,36709278.0,0.1964855636471328,2018-08-31,0.01836249793036133,2018-08-31,4.053151379508101e-09,2018-08-31,7.73,7.74,0.0012928248222365596,-0.03832335329341322,2018-08-31,519538000.0,4451407000.0,0.11671321000303947,2018-08-31,7.74,1440027371.52,1.383661181
HL.N,2016-06-01,73395291.0,0.19626823352604866,2016-06-30,0.036085241154196736,2016-06-30,2.8790070959350656e-09,2016-06-30,5.09,5.1,0.0019627085377820976,0.5437262357414447,2016-06-30,38511000.0,2221925000.0,0.017332268190870533,2016-06-30,5.1,1958463229.8,1.444246193
MRCY.OQ,2018-05-01,8234531.0,0.1961256371171343,2018-05-31,0.015575044300604891,2018-05-31,2.0376648935022267e-09,2018-05-31,36.93,36.94,0.0002707459049681335,-0.19336183052552186,2018-05-31,191543000.0,815745000.0,0.2348074459543117,2018-05-31,36.93,1779656921.58,2.288742755
TWO.N,2011-10-01,2192904.0,0.19595526341186184,2011-10-31,0.020960386864516102,2011-10-31,3.398923950428485e-09,2011-10-31,14.262628,14.277866,0.0010678161352077567,-0.04229934924078104,2011-10-31,32624000.0,1797432000.0,0.018150338927981697,2011-10-31,14.247391,1314454444.05,0.732368835
SPOK.OQ,2016-08-01,4206783.0,0.1959282363593007,2016-08-31,0.010369894028740166,2016-08-31,1.6253947009789243e-08,2016-08-31,16.354842,16.364724,0.0006040422418804398,0.1274391853934639,2016-08-31,121656000.0,386433000.0,0.3148178338806468,2016-08-31,16.354842,340039974.1,1.016314228
UVV.N,2011-07-01,4674013.0,0.19590146276038392,2011-07-31,0.011907011125125013,2011-07-31,3.6467105746586485e-09,2011-07-25,36.28,36.3,0.0005511160099199785,-0.15062006764374294,2011-07-25,508333000.0,2227867000.0,0.2281702633056641,2011-07-25,36.26,852995024.64,0.71979322
RRD.N,2017-10-01,13707927.0,0.19582752857142852,2017-10-31,0.021634972597214214,2017-10-31,8.789581074425002e-09,2017-10-31,9.2,9.21,0.0010863661053776821,-0.4197183098591549,2017-10-31,1348700000.0,4268800000.0,0.3159435907046477,2017-10-31,9.2,645621000.0,-3.677898344
ASRT.OQ,2015-07-01,11413801.0,0.19580178489116035,2015-07-31,0.08536443923847778,2015-07-31,1.597808962338664e-09,2015-07-31,31.5,31.51,0.00031740993493101287,1.15678391959799,2015-07-31,375217000.0,711065000.0,0.5276831232025202,2015-07-31,31.5,1899826771.5,5.245802251000001
TGI.N,2018-04-01,9652841.0,0.19578607792629246,2018-04-30,0.026575255848788986,2018-04-30,6.88047936943721e-09,2018-04-30,23.65,23.7,0.002111932418162649,-0.03816793893129771,2018-04-30,842981000.0,4414600000.0,0.19095297422190005,2018-04-30,23.65,1174691905.2,1.569133458
HL.N,2018-05-01,77740687.0,0.19562622233853555,2018-05-31,0.010485403003511874,2018-05-31,2.3885897328977454e-09,2018-05-31,3.76,3.77,0.002656042496680009,-0.3327526132404181,2018-05-31,152449000.0,2345158000.0,0.06500585461619217,2018-05-31,3.76,1506376895.28,1.00711481
ASRT.OQ,2015-06-01,11402746.0,0.1956121382754561,2015-06-30,0.028055355505863508,2015-06-30,2.976308878797623e-09,2015-06-30,21.46,21.47,0.000465874679711065,0.5007194244604316,2015-06-30,375217000.0,711065000.0,0.5276831232025202,2015-06-30,21.46,1286813512.46,3.573806867
HLX.N,2018-07-01,28401977.0,0.1954780068137238,2018-07-31,0.02252836188622111,2018-07-31,4.646548426089722e-09,2018-07-31,10.01,10.02,0.0009985022466300335,0.2737003058103976,2018-07-31,62166000.0,2362837000.0,0.026309897805053842,2018-07-31,10.01,1482615113.98,0.925210073
FUL.N,2018-11-01,9844730.0,0.19544828270796108,2018-11-30,0.0158922377922127,2018-11-30,3.0156165711858587e-09,2018-11-30,48.21,48.23,0.00041476565740348445,-0.21407106240056567,2018-11-30,614834000.0,4373243000.0,0.14058994663685506,2018-11-30,48.24,2445560809.2,2.168459021
HL.N,2016-01-01,69008465.0,0.19524692877473526,2016-01-31,0.042201947059814934,2016-01-31,1.6293371016522355e-08,2016-01-25,1.91,1.92,0.005221932114882511,-0.4255319148936171,2016-01-25,85201000.0,2262064000.0,0.03766515889912929,2016-01-25,1.92,703289882.4,0.501164015
LOGM.OQ,2017-10-01,4940555.0,0.19524026872159653,2017-10-31,0.009474530582673151,2017-10-31,5.268109826406772e-10,2017-10-31,121.05,121.1,0.0004129671691100323,0.17056451058538682,2017-10-31,290567000.0,443293000.0,0.6554739190557938,2017-10-31,121.05,6371790195.59999,2.068750365
DNR.N,2018-11-01,76316004.0,0.1952175438955511,2018-11-30,0.04995500846143632,2018-11-30,6.923992056752747e-09,2018-11-30,2.25,2.26,0.0044345898004433644,0.9714285714285716,2018-11-30,1167880000.0,4471299000.0,0.2611947892547557,2018-11-30,2.26,1040835019.93999,1.080671888
JELD.N,2018-01-01,3511976.0,0.195186985074096,2018-01-31,0.01476620515535625,2018-01-31,3.1555122542749657e-09,2018-01-31,39.28,39.29,0.00025455008272872625,0.454377539711858,2018-01-31,776048000.0,2536046000.0,0.30600706769514435,2018-01-31,39.28,4140667537.04,4.6705818830000005
OIS.N,2018-12-01,9783337.0,0.1951242944613973,2018-12-31,0.037348637689452416,2018-12-31,9.896435192720287e-09,2018-12-31,14.26,14.27,0.0007010164738871213,-0.207773851590106,2018-12-31,149872000.0,1301511000.0,0.11515231142879315,2018-12-31,14.28,856499391.7199991,0.5908666877740749
WDR.N,2017-02-01,16125039.0,0.19505780955145885,2017-02-28,0.013556584030325444,2017-02-28,1.4944974691783853e-09,2017-02-28,19.23,19.24,0.0005198856251623609,-0.22929120409906065,2017-02-28,743470000.0,1406272000.0,0.528681506849315,2017-02-28,19.24,1621425160.67999,1.894770771
GORO.A,2016-09-01,10566067.0,0.1949942744094245,2016-09-30,0.05165164045893489,2016-09-30,3.478769124810155e-08,2016-09-30,7.374075,7.384053,0.001352204019371478,1.063241106719368,2016-09-30,30323000.0,106499000.0,0.2847256781753819,2016-09-30,7.40401,402658958.52,4.222004267
ACOR.OQ,2018-12-01,8969251.0,0.1949879562599187,2018-12-31,0.06487585952210342,2018-12-31,8.522923511442787e-09,2018-12-31,15.57,15.58,0.0006420545746388306,-0.04755244755244754,2018-12-31,452573000.0,1197969000.0,0.3777835653510233,2018-12-31,15.58,740958921.62,1.2292494423038
UVV.N,2012-10-01,4528842.0,0.1949733941794386,2012-10-31,0.008940677240384384,2012-10-31,3.302835992482217e-09,2012-10-31,49.57,49.58,0.0002017145738779225,0.18916394208313875,2012-10-31,471992000.0,2266919000.0,0.2082085861912137,2012-10-31,49.56,1158105392.64,0.979583838
ACRE.N,2013-09-01,1273535.0,0.1949474261064704,2013-09-30,0.011247688019861198,2013-09-30,1.2136242496307178e-08,2013-09-30,12.43,12.44,0.0008041817450743698,-0.25146541617819457,2013-09-30,5055000.0,387859000.0,0.01303308676606705,2013-09-30,12.43,346652302.37,0.8589393909999999
CRZO.OQ,2018-11-01,14309720.0,0.19489955189932034,2018-11-30,0.04371527038570296,2018-11-30,2.970913275734615e-09,2018-11-30,17.12,17.13,0.0005839416058392999,-0.05794102431453686,2018-11-30,566258000.0,2778304000.0,0.20381426942480016,2018-11-30,17.11,1567712852.52,1.7515803090000002
CIM.N,2010-01-01,2461771.0,0.19489635964335875,2010-01-31,0.015446078540152078,2010-01-31,2.9544527390416613e-09,2010-01-25,17.968931,18.059227,0.0050125238154000865,0.17575757575757556,2010-01-25,36287000.0,1477501000.0,0.024559712649940682,2010-01-25,18.014079000000006,2627669789.92,1.082910126
MRCY.OQ,2018-11-01,9089666.0,0.19456037158329587,2018-11-30,0.02833229135235163,2018-11-30,4.2996415479907795e-09,2018-11-30,51.8,51.81,0.0001930315606602667,-0.1021268442230312,2018-11-30,225858000.0,1064480000.0,0.2121768375169097,2018-11-30,51.81,2507666431.05,3.14673796
UVV.N,2013-10-01,4541323.0,0.19444757011346608,2013-10-31,0.010217649286085592,2013-10-31,3.692081755875994e-09,2013-10-31,53.03,53.04,0.0001885547280097673,0.0276432606941081,2013-10-31,462417000.0,2306155000.0,0.20051427592681328,2013-10-31,53.03,1231141616.38,0.953286409
LKSD.N,2018-12-01,6569400.0,0.19436094674556206,2018-12-31,0.030244422050076644,2018-12-31,2.240012681629925e-08,2018-12-31,7.0,7.01,0.0014275517487508619,-0.33861386138613864,2018-12-31,577000000.0,2014000000.0,0.28649453823237336,2018-12-31,7.0,233238299.0,1.05632748858711
SBRA.OQ,2018-07-01,20525193.0,0.1943282714726697,2018-07-31,0.014558523166640532,2018-07-31,1.4481689903754716e-09,2018-07-31,21.6,21.61,0.0004628558204118496,-0.06336206896551719,2018-07-31,387787000.0,7032277000.0,0.05514387445204448,2018-07-31,21.61,3852682015.7,1.125807136
ARR.N,2018-07-01,7610444.0,0.19429267296400307,2018-07-31,0.008028318654559136,2018-07-31,1.9882673594062188e-09,2018-07-31,23.75,23.76,0.0004209640075774179,-0.09699129057798904,2018-07-31,230692000.0,8928917000.0,0.025836504023948256,2018-07-31,23.77,996631721.41,0.826043889
BCOR.OQ,2018-01-01,8059948.0,0.19424369788403145,2018-01-31,0.014321764938755588,2018-01-31,5.889588648315724e-09,2018-01-31,24.4,24.45,0.0020470829068577573,0.4635761589403975,2018-01-31,232735000.0,1022659000.0,0.22757830322717545,2018-01-31,24.4,1125474156.0,2.12760335
WPG.N,2018-11-01,36284092.0,0.1942097653907664,2018-11-30,0.02461711707297837,2018-11-30,6.635113123497292e-09,2018-11-30,6.24,6.25,0.0016012810248198215,-0.09985935302390997,2018-11-30,519538000.0,4451407000.0,0.11671321000303947,2018-11-30,6.25,1162965381.25,1.165236421
AMAG.OQ,2017-08-01,6669219.0,0.1941774588016072,2017-08-31,0.032188939229259486,2017-08-31,8.397057404431899e-09,2017-08-31,16.65,16.7,0.0029985007496252307,-0.17540914813260594,2017-08-31,336173000.0,2478426000.0,0.1356397164974867,2017-08-31,16.7,589315979.4,0.621739078
NSTG.OQ,2018-09-01,4605523.0,0.19407201550714254,2018-09-30,0.03394531400407848,2018-09-30,1.643756367606038e-08,2018-09-24,17.62,17.63,0.0005673758865247097,0.0006188118811882155,2018-09-24,83025000.0,136762000.0,0.6070765271054825,2018-09-24,17.62,531116687.96,53.34724414
AMAG.OQ,2018-08-01,6768331.0,0.19389609533904376,2018-08-31,0.016484723195581547,2018-08-31,4.032608045020751e-09,2018-08-31,24.4,24.45,0.0020470829068577573,0.32035928143712583,2018-08-31,334420000.0,1900356000.0,0.17597755367941587,2018-08-31,24.4,841136734.8,1.154372115
WPG.N,2018-09-01,36212099.0,0.19382442451907594,2018-09-30,0.019222958482599653,2018-09-30,3.8685560984898616e-09,2018-09-24,6.99,7.0,0.0014295925661186256,-0.07082833133253301,2018-09-24,519538000.0,4451407000.0,0.11671321000303947,2018-09-24,6.99,1358165350.39999,1.30500344
ARI.N,2018-05-01,19352371.0,0.19379667261337594,2018-05-31,0.0043933179567383,2018-05-31,5.456574834785875e-10,2018-05-31,18.58,18.59,0.0005380683346785883,-0.02383531960996757,2018-05-31,260464000.0,4088605000.0,0.06370485776933697,2018-05-31,18.59,2286947395.59,0.97397075
DNR.N,2018-09-01,75726013.0,0.193708337596693,2018-09-30,0.03364122979755546,2018-09-30,1.896722143429667e-09,2018-09-24,6.14,6.15,0.0016273393002442108,3.1567164179104483,2018-09-24,1167880000.0,4471299000.0,0.2611947892547557,2018-09-24,6.15,2855951396.4,3.202106907
MHO.N,2012-12-01,3621300.0,0.1936731201197989,2012-12-31,0.02800849081585944,2012-12-31,9.374002517120504e-09,2012-12-31,26.44,26.5,0.0022667170381563554,1.2927083333333336,2012-12-31,99294000.0,664485000.0,0.1494300097067654,2012-12-31,26.5,568099765.5,1.7400115319999998
NSTG.OQ,2018-10-01,4593319.0,0.19355775146432933,2018-10-31,0.03208428526556207,2018-10-31,2.0834649671871763e-08,2018-10-31,15.4,15.41,0.0006491398896462049,0.7901606425702808,2018-10-31,83025000.0,136762000.0,0.6070765271054825,2018-10-31,15.41,459030182.92,46.106619866
AMAG.OQ,2018-12-01,6751781.0,0.1934219783997479,2018-12-31,0.02949331809696455,2018-12-31,5.239985988677012e-09,2018-12-31,15.18,15.19,0.0006585446163977469,0.36226415094339626,2018-12-31,334420000.0,1900356000.0,0.17597755367941587,2018-12-31,15.19,525676684.4,0.687971812774694
EGOV.OQ,2018-04-01,12805732.0,0.1934137655001586,2018-04-30,0.01111795482009162,2018-04-30,8.165270825954424e-09,2018-04-30,14.8,14.85,0.003372681281618816,-0.3770491803278689,2018-04-30,136046000.0,295731000.0,0.4600329353365051,2018-04-30,14.85,987734028.6,5.849457032
HL.N,2018-02-01,76855886.0,0.1933997141376065,2018-02-28,0.03360784288773014,2018-02-28,6.242751171023221e-09,2018-02-28,3.66,3.67,0.002728512960436504,-0.31182795698924737,2018-02-28,152449000.0,2345158000.0,0.06500585461619217,2018-02-28,3.66,1461794641.38,0.999800677
ASRT.OQ,2015-08-01,11265246.0,0.19325334952291567,2015-08-31,0.03210438824424577,2015-08-31,2.1861015961833773e-09,2015-08-31,26.93,26.95,0.0007423904974016175,1.0521172638436482,2015-08-31,375217000.0,711065000.0,0.5276831232025202,2015-08-31,26.93,1624201109.73,4.692893582
WPG.N,2018-10-01,36084742.0,0.19314274911457988,2018-10-31,0.031304619721383306,2018-10-31,4.987367053674899e-09,2018-10-31,6.39,6.4,0.0015637216575450626,-0.06768837803320565,2018-10-31,519538000.0,4451407000.0,0.11671321000303947,2018-10-31,6.4,1190876550.4,1.193202095
UVV.N,2011-06-01,4607621.0,0.19311878117272308,2011-06-30,0.013654781411942244,2011-06-30,2.086280605529502e-09,2011-06-30,37.69,37.7,0.0002652871733653035,0.0627520161290323,2011-06-30,508333000.0,2227867000.0,0.2281702633056641,2011-06-30,37.67,875063251.04,0.738415321
AMAG.OQ,2018-11-01,6738951.0,0.1930544303434841,2018-11-30,0.03911869263128925,2018-11-30,4.3359471531506065e-09,2018-11-30,18.04,18.05,0.0005541701302300672,0.5412186379928317,2018-11-30,334420000.0,1900356000.0,0.17597755367941587,2018-11-30,18.05,623368644.95,0.8175043590000001
OMI.N,2018-04-01,11583398.0,0.19305341577640373,2018-04-30,0.019707929105328616,2018-04-30,4.658985999359408e-09,2018-04-30,16.25,16.26,0.0006151953245156298,-0.5512265512265512,2018-04-30,1171866000.0,3376293000.0,0.3470865828291561,2018-04-30,16.25,1004612001.25,0.983757419
CRZO.OQ,2018-01-01,11568942.0,0.19303447240205565,2018-01-31,0.03341082217149625,2018-01-31,1.238263167519521e-09,2018-01-31,20.11,20.12,0.0004971414367388299,-0.3981900452488688,2018-01-31,320272000.0,1626327000.0,0.19692964576004704,2018-01-31,20.11,1638052428.31,2.720660259
AAXN.OQ,2018-12-01,10176436.0,0.19300603118006296,2018-12-31,0.031568875087283274,2018-12-31,2.09967827515716e-09,2018-12-31,43.75,43.76,0.00022854530910748521,0.640377358490566,2018-12-31,207088000.0,338112000.0,0.6124834374408481,2018-12-31,43.75,2572973462.5,5.56031089144866
MRCY.OQ,2018-07-01,9015036.0,0.19296294869325115,2018-07-31,0.01970507423451253,2018-07-31,2.3010134598991417e-09,2018-07-31,41.75,41.76,0.0002394922763740393,-0.13322705534046902,2018-07-31,225858000.0,1064480000.0,0.2121768375169097,2018-07-31,41.73,2012279773.1399887,2.586223536
SRCI.A,2018-09-01,39782558.0,0.1929623052633269,2018-09-30,0.01730835098579888,2018-09-30,3.887719629925382e-09,2018-09-24,7.93,10.5,0.2788931090613131,-0.03722854188210956,2018-09-24,306754000.0,2079564000.0,0.1475088047302223,2018-09-24,8.87,2155989687.25,1.503209379
MUX.N,2018-08-01,60531020.0,0.19284334808386452,2018-08-31,0.0302177298319776,2018-08-31,1.9455545871097686e-08,2018-08-31,1.96,1.97,0.005089058524173033,-0.12840466926070024,2018-08-31,22544000.0,592129000.0,0.03807278481547095,2018-08-31,1.97,664418710.569999,1.303217275
OLN.N,2016-11-01,19939088.0,0.19283450676982591,2016-11-30,0.01903816336607829,2016-11-30,6.891617388817681e-10,2016-11-30,26.0,26.01,0.0003845414343396101,0.0073495636196600905,2016-11-30,369800000.0,9288900000.0,0.03981095716392684,2016-11-30,26.0,4297082608.0,1.843995366
MYGN.OQ,2017-02-01,13493050.0,0.19275785714285715,2017-02-28,0.030010559531067783,2017-02-28,1.8372956639091995e-09,2017-02-28,19.43,19.44,0.0005145356315925682,-0.5377142857142857,2017-02-28,583200000.0,880500000.0,0.6623509369676321,2017-02-28,19.43,1323018447.33,1.805407286
ACOR.OQ,2018-11-01,8863244.0,0.1926834061610035,2018-11-30,0.03881030585207753,2018-11-30,8.165083872277344e-09,2018-11-30,20.43,20.46,0.0014673514306677005,-0.058620689655172475,2018-11-30,452573000.0,1197969000.0,0.3777835653510233,2018-11-30,20.43,971616865.77,1.611910533
MRCY.OQ,2018-10-01,8998574.0,0.1926105866992016,2018-10-31,0.02510411221543455,2018-10-31,2.4172224493172927e-09,2018-10-31,46.84,46.86,0.0004268943436498617,0.09609669110362597,2018-10-31,225858000.0,1064480000.0,0.2121768375169097,2018-10-31,46.86,2268080466.3,2.848679265
SPOK.OQ,2016-05-01,4135199.0,0.19259425719480752,2016-05-31,0.01638451312756832,2016-05-31,2.615188867178208e-08,2016-05-31,17.323286,17.333168,0.0005702833879081257,-0.013647541840154102,2016-05-31,121656000.0,386433000.0,0.3148178338806468,2016-05-31,17.333168,361401807.44,1.081901698
UVV.N,2013-05-01,4497976.0,0.19259156497538,2013-05-31,0.013176026472950266,2013-05-31,3.509647942797496e-09,2013-05-31,58.64,58.67,0.0005114653482226774,0.27407571396944863,2013-05-31,462417000.0,2306155000.0,0.20051427592681328,2013-05-31,58.63,1368387966.66,1.087469011
CUB.N,2018-12-01,5243068.0,0.1925545558044732,2018-12-31,0.024246768259684248,2018-12-31,5.23363211612933e-09,2018-12-31,53.73,53.74,0.00018609844607807047,0.03799830364715852,2018-12-31,367506000.0,1304883000.0,0.28163904350045177,2018-12-31,53.74,1673086936.34,2.09204366102396
UVV.N,2012-07-01,4468133.0,0.19235978129843287,2012-07-31,0.010056626205604229,2012-07-31,2.3064161347458986e-09,2012-07-31,45.52,45.54,0.00043927081045455786,0.2617102396514161,2012-07-31,471992000.0,2266919000.0,0.2082085861912137,2012-07-31,45.54,1063541068.92,0.8949521159999999
AMAG.OQ,2018-10-01,6712729.0,0.19230323430830493,2018-10-31,0.02641814412408801,2018-10-31,4.010175418833968e-09,2018-10-31,21.48,21.5,0.0009306654257794123,0.2738853503184714,2018-10-31,334420000.0,1900356000.0,0.17597755367941587,2018-10-31,21.5,742516668.5,1.017172151
NSTG.OQ,2018-11-01,4562838.0,0.19227331338755216,2018-11-30,0.0289833609486111,2018-11-30,2.1035741324592075e-08,2018-11-30,17.28,17.3,0.0011567379988432374,1.0143790849673202,2018-11-30,83025000.0,136762000.0,0.6070765271054825,2018-11-30,17.27,532459953.19,10.202181626
ARR.N,2018-04-01,7531061.0,0.192266045442941,2018-04-30,0.0054265165848404965,2018-04-30,1.7376130437552962e-09,2018-04-30,22.62,22.63,0.00044198895027615517,-0.032820938928126264,2018-04-30,230692000.0,8928917000.0,0.025836504023948256,2018-04-30,22.63,948258621.49,0.76166117
WPG.N,2018-12-01,35907384.0,0.192193444511059,2018-12-31,0.041489547253908264,2018-12-31,7.52327448914136e-09,2018-12-31,4.86,4.87,0.0020554984583761125,-0.12219101123595505,2018-12-31,519538000.0,4451407000.0,0.11671321000303947,2018-12-31,4.86,904321880.46,0.906087840804525
BRKS.OQ,2018-10-01,13370074.0,0.19216779015450952,2018-10-31,0.027238817242799862,2018-10-31,3.416427678834511e-09,2018-10-31,31.0,31.03,0.0009672738997259756,0.018610061064262884,2018-10-31,198887000.0,766628000.0,0.25943091042852595,2018-10-31,31.03,2193891158.83,3.077397701
SAIA.OQ,2010-11-01,3868821.0,0.19215008962286875,2010-11-30,0.02305553143721207,2010-11-30,7.344038976665223e-08,2010-11-30,10.040005,10.046672000000001,0.0006638230903001229,0.00416088765603337,2010-11-30,652033000.0,466426000.0,1.3979345062239241,2010-11-30,10.046672000000001,239616692.15,1.165891707
NTGR.OQ,2018-09-01,6166648.0,0.1921253699722716,2018-09-30,0.010982013940433015,2018-09-30,3.207931676080576e-09,2018-09-24,37.829454999999996,37.854261,0.0006555174959962381,0.4884453781512603,2018-09-24,307716000.0,1208564000.0,0.25461291251435586,2018-09-24,37.829454999999996,1999145747.1,1.64049401735713
